year,province_code,subject_track,score,count,cumulative_count,rank_min,rank_max,source_id
2023,AH,physics,468,1158,117339,116182,117339,src_collected_ah_2023_score_segments
2023,AH,physics,469,1153,116181,115029,116181,src_collected_ah_2023_score_segments
2023,AH,physics,470,1083,115028,113946,115028,src_collected_ah_2023_score_segments
2023,AH,physics,471,1123,113945,112823,113945,src_collected_ah_2023_score_segments
2023,AH,physics,472,1141,112822,111682,112822,src_collected_ah_2023_score_segments
2023,AH,physics,473,1159,111681,110523,111681,src_collected_ah_2023_score_segments
2023,AH,physics,474,1181,110522,109342,110522,src_collected_ah_2023_score_segments
2023,AH,physics,475,1093,109341,108249,109341,src_collected_ah_2023_score_segments
2023,AH,physics,476,1080,108248,107169,108248,src_collected_ah_2023_score_segments
2023,AH,physics,477,1092,107168,106077,107168,src_collected_ah_2023_score_segments
2023,AH,physics,478,1153,106076,104924,106076,src_collected_ah_2023_score_segments
2023,AH,physics,479,1092,104923,103832,104923,src_collected_ah_2023_score_segments
2023,AH,physics,480,1150,103831,102682,103831,src_collected_ah_2023_score_segments
2023,AH,physics,481,1024,102681,101658,102681,src_collected_ah_2023_score_segments
2023,AH,physics,482,1076,101657,100582,101657,src_collected_ah_2023_score_segments
2023,AH,physics,483,1075,100581,99507,100581,src_collected_ah_2023_score_segments
2023,AH,physics,484,1071,99506,98436,99506,src_collected_ah_2023_score_segments
2023,AH,physics,485,1092,98435,97344,98435,src_collected_ah_2023_score_segments
2023,AH,physics,486,1087,97343,96257,97343,src_collected_ah_2023_score_segments
2023,AH,physics,487,1082,96256,95175,96256,src_collected_ah_2023_score_segments
2023,AH,physics,488,1076,95174,94099,95174,src_collected_ah_2023_score_segments
2023,AH,physics,489,1051,94098,93048,94098,src_collected_ah_2023_score_segments
2023,AH,physics,490,1023,93047,92025,93047,src_collected_ah_2023_score_segments
2023,AH,physics,491,990,92024,91035,92024,src_collected_ah_2023_score_segments
2023,AH,physics,492,936,91034,90099,91034,src_collected_ah_2023_score_segments
2023,AH,physics,493,987,90098,89112,90098,src_collected_ah_2023_score_segments
2023,AH,physics,494,999,89111,88113,89111,src_collected_ah_2023_score_segments
2023,AH,physics,495,984,88112,87129,88112,src_collected_ah_2023_score_segments
2023,AH,physics,496,990,87128,86139,87128,src_collected_ah_2023_score_segments
2023,AH,physics,497,981,86138,85158,86138,src_collected_ah_2023_score_segments
2023,AH,physics,498,943,85157,84215,85157,src_collected_ah_2023_score_segments
2023,AH,physics,499,984,84214,83231,84214,src_collected_ah_2023_score_segments
2023,AH,physics,500,971,83230,82260,83230,src_collected_ah_2023_score_segments
2023,AH,physics,501,988,82259,81272,82259,src_collected_ah_2023_score_segments
2023,AH,physics,502,957,81271,80315,81271,src_collected_ah_2023_score_segments
2023,AH,physics,503,917,80314,79398,80314,src_collected_ah_2023_score_segments
2023,AH,physics,504,985,79397,78413,79397,src_collected_ah_2023_score_segments
2023,AH,physics,505,890,78412,77523,78412,src_collected_ah_2023_score_segments
2023,AH,physics,506,887,77522,76636,77522,src_collected_ah_2023_score_segments
2023,AH,physics,507,862,76635,75774,76635,src_collected_ah_2023_score_segments
2023,AH,physics,508,933,75773,74841,75773,src_collected_ah_2023_score_segments
2023,AH,physics,509,913,74840,73928,74840,src_collected_ah_2023_score_segments
2023,AH,physics,510,887,73927,73041,73927,src_collected_ah_2023_score_segments
2023,AH,physics,511,859,73040,72182,73040,src_collected_ah_2023_score_segments
2023,AH,physics,512,853,72181,71329,72181,src_collected_ah_2023_score_segments
2023,AH,physics,513,871,71328,70458,71328,src_collected_ah_2023_score_segments
2023,AH,physics,514,909,70457,69549,70457,src_collected_ah_2023_score_segments
2023,AH,physics,515,825,69548,68724,69548,src_collected_ah_2023_score_segments
2023,AH,physics,516,836,68723,67888,68723,src_collected_ah_2023_score_segments
2023,AH,physics,517,839,67887,67049,67887,src_collected_ah_2023_score_segments
2023,AH,physics,518,847,67048,66202,67048,src_collected_ah_2023_score_segments
2023,AH,physics,519,815,66201,65387,66201,src_collected_ah_2023_score_segments
2023,AH,physics,520,889,65386,64498,65386,src_collected_ah_2023_score_segments
2023,AH,physics,521,836,64497,63662,64497,src_collected_ah_2023_score_segments
2023,AH,physics,522,826,63661,62836,63661,src_collected_ah_2023_score_segments
2023,AH,physics,523,823,62835,62013,62835,src_collected_ah_2023_score_segments
2023,AH,physics,524,808,62012,61205,62012,src_collected_ah_2023_score_segments
2023,AH,physics,525,769,61204,60436,61204,src_collected_ah_2023_score_segments
2023,AH,physics,526,789,60435,59647,60435,src_collected_ah_2023_score_segments
2023,AH,physics,527,809,59646,58838,59646,src_collected_ah_2023_score_segments
2023,AH,physics,528,761,58837,58077,58837,src_collected_ah_2023_score_segments
2023,AH,physics,529,854,58076,57223,58076,src_collected_ah_2023_score_segments
2023,AH,physics,530,818,57222,56405,57222,src_collected_ah_2023_score_segments
2023,AH,physics,531,836,56404,55569,56404,src_collected_ah_2023_score_segments
2023,AH,physics,532,790,55568,54779,55568,src_collected_ah_2023_score_segments
2023,AH,physics,533,758,54778,54021,54778,src_collected_ah_2023_score_segments
2023,AH,physics,534,739,54020,53282,54020,src_collected_ah_2023_score_segments
2023,AH,physics,535,741,53281,52541,53281,src_collected_ah_2023_score_segments
2023,AH,physics,536,721,52540,51820,52540,src_collected_ah_2023_score_segments
2023,AH,physics,537,775,51819,51045,51819,src_collected_ah_2023_score_segments
2023,AH,physics,538,745,51044,50300,51044,src_collected_ah_2023_score_segments
2023,AH,physics,539,740,50299,49560,50299,src_collected_ah_2023_score_segments
2023,AH,physics,540,692,49559,48868,49559,src_collected_ah_2023_score_segments
2023,AH,physics,541,696,48867,48172,48867,src_collected_ah_2023_score_segments
2023,AH,physics,542,662,48171,47510,48171,src_collected_ah_2023_score_segments
2023,AH,physics,543,736,47509,46774,47509,src_collected_ah_2023_score_segments
2023,AH,physics,544,714,46773,46060,46773,src_collected_ah_2023_score_segments
2023,AH,physics,545,728,46059,45332,46059,src_collected_ah_2023_score_segments
2023,AH,physics,546,678,45331,44654,45331,src_collected_ah_2023_score_segments
2023,AH,physics,547,690,44653,43964,44653,src_collected_ah_2023_score_segments
2023,AH,physics,548,688,43963,43276,43963,src_collected_ah_2023_score_segments
2023,AH,physics,549,679,43275,42597,43275,src_collected_ah_2023_score_segments
2023,AH,physics,550,647,42596,41950,42596,src_collected_ah_2023_score_segments
2023,AH,physics,551,651,41949,41299,41949,src_collected_ah_2023_score_segments
2023,AH,physics,552,641,41298,40658,41298,src_collected_ah_2023_score_segments
2023,AH,physics,553,652,40657,40006,40657,src_collected_ah_2023_score_segments
2023,AH,physics,554,669,40005,39337,40005,src_collected_ah_2023_score_segments
2023,AH,physics,555,662,39336,38675,39336,src_collected_ah_2023_score_segments
2023,AH,physics,556,612,38674,38063,38674,src_collected_ah_2023_score_segments
2023,AH,physics,557,659,38062,37404,38062,src_collected_ah_2023_score_segments
2023,AH,physics,558,639,37403,36765,37403,src_collected_ah_2023_score_segments
2023,AH,physics,559,627,36764,36138,36764,src_collected_ah_2023_score_segments
2023,AH,physics,560,595,36137,35543,36137,src_collected_ah_2023_score_segments
2023,AH,physics,561,653,35542,34890,35542,src_collected_ah_2023_score_segments
2023,AH,physics,562,623,34889,34267,34889,src_collected_ah_2023_score_segments
2023,AH,physics,563,604,34266,33663,34266,src_collected_ah_2023_score_segments
2023,AH,physics,564,577,33662,33086,33662,src_collected_ah_2023_score_segments
2023,AH,physics,565,589,33085,32497,33085,src_collected_ah_2023_score_segments
2023,AH,physics,566,524,32496,31973,32496,src_collected_ah_2023_score_segments
2023,AH,physics,567,564,31972,31409,31972,src_collected_ah_2023_score_segments
2023,AH,physics,568,551,31408,30858,31408,src_collected_ah_2023_score_segments
2023,AH,physics,569,512,30857,30346,30857,src_collected_ah_2023_score_segments
2023,AH,physics,570,593,30345,29753,30345,src_collected_ah_2023_score_segments
2023,AH,physics,571,594,29752,29159,29752,src_collected_ah_2023_score_segments
2023,AH,physics,572,556,29158,28603,29158,src_collected_ah_2023_score_segments
2023,AH,physics,573,532,28602,28071,28602,src_collected_ah_2023_score_segments
2023,AH,physics,574,563,28070,27508,28070,src_collected_ah_2023_score_segments
2023,AH,physics,575,513,27507,26995,27507,src_collected_ah_2023_score_segments
2023,AH,physics,576,545,26994,26450,26994,src_collected_ah_2023_score_segments
2023,AH,physics,577,527,26449,25923,26449,src_collected_ah_2023_score_segments
2023,AH,physics,578,539,25922,25384,25922,src_collected_ah_2023_score_segments
2023,AH,physics,579,504,25383,24880,25383,src_collected_ah_2023_score_segments
2023,AH,physics,580,464,24879,24416,24879,src_collected_ah_2023_score_segments
2023,AH,physics,581,515,24415,23901,24415,src_collected_ah_2023_score_segments
2023,AH,physics,582,509,23900,23392,23900,src_collected_ah_2023_score_segments
2023,AH,physics,583,479,23391,22913,23391,src_collected_ah_2023_score_segments
2023,AH,physics,584,462,22912,22451,22912,src_collected_ah_2023_score_segments
2023,AH,physics,585,466,22450,21985,22450,src_collected_ah_2023_score_segments
2023,AH,physics,586,467,21984,21518,21984,src_collected_ah_2023_score_segments
2023,AH,physics,587,452,21517,21066,21517,src_collected_ah_2023_score_segments
2023,AH,physics,588,493,21065,20573,21065,src_collected_ah_2023_score_segments
2023,AH,physics,589,441,20572,20132,20572,src_collected_ah_2023_score_segments
2023,AH,physics,590,449,20131,19683,20131,src_collected_ah_2023_score_segments
2023,AH,physics,591,429,19682,19254,19682,src_collected_ah_2023_score_segments
2023,AH,physics,592,457,19253,18797,19253,src_collected_ah_2023_score_segments
2023,AH,physics,593,428,18796,18369,18796,src_collected_ah_2023_score_segments
2023,AH,physics,594,423,18368,17946,18368,src_collected_ah_2023_score_segments
2023,AH,physics,595,394,17945,17552,17945,src_collected_ah_2023_score_segments
2023,AH,physics,596,387,17551,17165,17551,src_collected_ah_2023_score_segments
2023,AH,physics,597,458,17164,16707,17164,src_collected_ah_2023_score_segments
2023,AH,physics,598,434,16706,16273,16706,src_collected_ah_2023_score_segments
2023,AH,physics,599,399,16272,15874,16272,src_collected_ah_2023_score_segments
2023,AH,physics,600,411,15873,15463,15873,src_collected_ah_2023_score_segments
2023,AH,physics,601,362,15462,15101,15462,src_collected_ah_2023_score_segments
2023,AH,physics,602,388,15100,14713,15100,src_collected_ah_2023_score_segments
2023,AH,physics,603,380,14712,14333,14712,src_collected_ah_2023_score_segments
2023,AH,physics,604,347,14332,13986,14332,src_collected_ah_2023_score_segments
2023,AH,physics,605,368,13985,13618,13985,src_collected_ah_2023_score_segments
2023,AH,physics,606,381,13617,13237,13617,src_collected_ah_2023_score_segments
2023,AH,physics,607,351,13236,12886,13236,src_collected_ah_2023_score_segments
2023,AH,physics,608,339,12885,12547,12885,src_collected_ah_2023_score_segments
2023,AH,physics,609,351,12546,12196,12546,src_collected_ah_2023_score_segments
2023,AH,physics,610,342,12195,11854,12195,src_collected_ah_2023_score_segments
2023,AH,physics,611,317,11853,11537,11853,src_collected_ah_2023_score_segments
2023,AH,physics,612,319,11536,11218,11536,src_collected_ah_2023_score_segments
2023,AH,physics,613,343,11217,10875,11217,src_collected_ah_2023_score_segments
2023,AH,physics,614,312,10874,10563,10874,src_collected_ah_2023_score_segments
2023,AH,physics,615,325,10562,10238,10562,src_collected_ah_2023_score_segments
2023,AH,physics,616,296,10237,9942,10237,src_collected_ah_2023_score_segments
2023,AH,physics,617,287,9941,9655,9941,src_collected_ah_2023_score_segments
2023,AH,physics,618,307,9654,9348,9654,src_collected_ah_2023_score_segments
2023,AH,physics,619,288,9347,9060,9347,src_collected_ah_2023_score_segments
2023,AH,physics,620,297,9059,8763,9059,src_collected_ah_2023_score_segments
2023,AH,physics,621,248,8762,8515,8762,src_collected_ah_2023_score_segments
2023,AH,physics,622,254,8514,8261,8514,src_collected_ah_2023_score_segments
2023,AH,physics,623,270,8260,7991,8260,src_collected_ah_2023_score_segments
2023,AH,physics,624,268,7990,7723,7990,src_collected_ah_2023_score_segments
2023,AH,physics,625,258,7722,7465,7722,src_collected_ah_2023_score_segments
2023,AH,physics,626,247,7464,7218,7464,src_collected_ah_2023_score_segments
2023,AH,physics,627,220,7217,6998,7217,src_collected_ah_2023_score_segments
2023,AH,physics,628,246,6997,6752,6997,src_collected_ah_2023_score_segments
2023,AH,physics,629,270,6751,6482,6751,src_collected_ah_2023_score_segments
2023,AH,physics,630,268,6481,6214,6481,src_collected_ah_2023_score_segments
2023,AH,physics,631,218,6213,5996,6213,src_collected_ah_2023_score_segments
2023,AH,physics,632,233,5995,5763,5995,src_collected_ah_2023_score_segments
2023,AH,physics,633,215,5762,5548,5762,src_collected_ah_2023_score_segments
2023,AH,physics,634,213,5547,5335,5547,src_collected_ah_2023_score_segments
2023,AH,physics,635,225,5334,5110,5334,src_collected_ah_2023_score_segments
2023,AH,physics,636,216,5109,4894,5109,src_collected_ah_2023_score_segments
2023,AH,physics,637,220,4893,4674,4893,src_collected_ah_2023_score_segments
2023,AH,physics,638,195,4673,4479,4673,src_collected_ah_2023_score_segments
2023,AH,physics,639,208,4478,4271,4478,src_collected_ah_2023_score_segments
2023,AH,physics,640,173,4270,4098,4270,src_collected_ah_2023_score_segments
2023,AH,physics,641,200,4097,3898,4097,src_collected_ah_2023_score_segments
2023,AH,physics,642,171,3897,3727,3897,src_collected_ah_2023_score_segments
2023,AH,physics,643,169,3726,3558,3726,src_collected_ah_2023_score_segments
2023,AH,physics,644,163,3557,3395,3557,src_collected_ah_2023_score_segments
2023,AH,physics,645,156,3394,3239,3394,src_collected_ah_2023_score_segments
2023,AH,physics,646,165,3238,3074,3238,src_collected_ah_2023_score_segments
2023,AH,physics,647,150,3073,2924,3073,src_collected_ah_2023_score_segments
2023,AH,physics,648,148,2923,2776,2923,src_collected_ah_2023_score_segments
2023,AH,physics,649,127,2775,2649,2775,src_collected_ah_2023_score_segments
2023,AH,physics,650,134,2648,2515,2648,src_collected_ah_2023_score_segments
2023,AH,physics,651,132,2514,2383,2514,src_collected_ah_2023_score_segments
2023,AH,physics,652,116,2382,2267,2382,src_collected_ah_2023_score_segments
2023,AH,physics,653,131,2266,2136,2266,src_collected_ah_2023_score_segments
2023,AH,physics,654,100,2135,2036,2135,src_collected_ah_2023_score_segments
2023,AH,physics,655,127,2035,1909,2035,src_collected_ah_2023_score_segments
2023,AH,physics,656,110,1908,1799,1908,src_collected_ah_2023_score_segments
2023,AH,physics,657,103,1798,1696,1798,src_collected_ah_2023_score_segments
2023,AH,physics,658,100,1695,1596,1695,src_collected_ah_2023_score_segments
2023,AH,physics,659,98,1595,1498,1595,src_collected_ah_2023_score_segments
2023,AH,physics,660,99,1497,1399,1497,src_collected_ah_2023_score_segments
2023,AH,physics,661,110,1398,1289,1398,src_collected_ah_2023_score_segments
2023,AH,physics,662,98,1288,1191,1288,src_collected_ah_2023_score_segments
2023,AH,physics,663,74,1190,1117,1190,src_collected_ah_2023_score_segments
2023,AH,physics,664,80,1116,1037,1116,src_collected_ah_2023_score_segments
2023,AH,physics,665,82,1036,955,1036,src_collected_ah_2023_score_segments
2023,AH,physics,666,77,954,878,954,src_collected_ah_2023_score_segments
2023,AH,physics,667,61,877,817,877,src_collected_ah_2023_score_segments
2023,AH,physics,668,64,816,753,816,src_collected_ah_2023_score_segments
2023,AH,physics,669,57,752,696,752,src_collected_ah_2023_score_segments
2023,AH,physics,670,77,695,619,695,src_collected_ah_2023_score_segments
2023,AH,physics,671,42,618,577,618,src_collected_ah_2023_score_segments
2023,AH,physics,672,52,576,525,576,src_collected_ah_2023_score_segments
2023,AH,physics,673,50,524,475,524,src_collected_ah_2023_score_segments
2023,AH,physics,674,47,474,428,474,src_collected_ah_2023_score_segments
2023,AH,physics,675,48,427,380,427,src_collected_ah_2023_score_segments
2023,AH,physics,676,31,379,349,379,src_collected_ah_2023_score_segments
2023,AH,physics,677,38,348,311,348,src_collected_ah_2023_score_segments
2023,AH,physics,678,38,310,273,310,src_collected_ah_2023_score_segments
2023,AH,physics,679,22,272,251,272,src_collected_ah_2023_score_segments
2023,AH,physics,680,26,250,225,250,src_collected_ah_2023_score_segments
2023,AH,physics,681,32,224,193,224,src_collected_ah_2023_score_segments
2023,AH,physics,682,30,192,163,192,src_collected_ah_2023_score_segments
2023,AH,physics,683,19,162,144,162,src_collected_ah_2023_score_segments
2023,AH,physics,684,26,143,118,143,src_collected_ah_2023_score_segments
2023,AH,physics,685,11,117,107,117,src_collected_ah_2023_score_segments
2023,AH,physics,686,9,106,98,106,src_collected_ah_2023_score_segments
2023,AH,physics,687,14,97,84,97,src_collected_ah_2023_score_segments
2023,AH,physics,688,15,83,69,83,src_collected_ah_2023_score_segments
2023,AH,physics,689,5,68,64,68,src_collected_ah_2023_score_segments
2023,AH,physics,690,14,63,50,63,src_collected_ah_2023_score_segments
2023,AH,physics,691,5,49,45,49,src_collected_ah_2023_score_segments
2023,AH,physics,692,5,44,40,44,src_collected_ah_2023_score_segments
2023,AH,physics,693,2,39,38,39,src_collected_ah_2023_score_segments
2023,AH,physics,694,6,37,32,37,src_collected_ah_2023_score_segments
2024,AH,history,200,69,135237,135169,135237,src_collected_ah_2024_score_segments
2024,AH,history,201,76,135168,135093,135168,src_collected_ah_2024_score_segments
2024,AH,history,202,87,135092,135006,135092,src_collected_ah_2024_score_segments
2024,AH,history,203,85,135005,134921,135005,src_collected_ah_2024_score_segments
2024,AH,history,204,79,134920,134842,134920,src_collected_ah_2024_score_segments
2024,AH,history,205,88,134841,134754,134841,src_collected_ah_2024_score_segments
2024,AH,history,206,89,134753,134665,134753,src_collected_ah_2024_score_segments
2024,AH,history,207,84,134664,134581,134664,src_collected_ah_2024_score_segments
2024,AH,history,208,81,134580,134500,134580,src_collected_ah_2024_score_segments
2024,AH,history,209,84,134499,134416,134499,src_collected_ah_2024_score_segments
2024,AH,history,210,86,134415,134330,134415,src_collected_ah_2024_score_segments
2024,AH,history,211,94,134329,134236,134329,src_collected_ah_2024_score_segments
2024,AH,history,212,84,134235,134152,134235,src_collected_ah_2024_score_segments
2024,AH,history,213,108,134151,134044,134151,src_collected_ah_2024_score_segments
2024,AH,history,214,139,134043,133905,134043,src_collected_ah_2024_score_segments
2024,AH,history,215,119,133904,133786,133904,src_collected_ah_2024_score_segments
2024,AH,history,216,118,133785,133668,133785,src_collected_ah_2024_score_segments
2024,AH,history,217,136,133667,133532,133667,src_collected_ah_2024_score_segments
2024,AH,history,218,112,133531,133420,133531,src_collected_ah_2024_score_segments
2024,AH,history,219,136,133419,133284,133419,src_collected_ah_2024_score_segments
2024,AH,history,220,116,133283,133168,133283,src_collected_ah_2024_score_segments
2024,AH,history,221,119,133167,133049,133167,src_collected_ah_2024_score_segments
2024,AH,history,222,118,133048,132931,133048,src_collected_ah_2024_score_segments
2024,AH,history,223,127,132930,132804,132930,src_collected_ah_2024_score_segments
2024,AH,history,224,123,132803,132681,132803,src_collected_ah_2024_score_segments
2024,AH,history,225,153,132680,132528,132680,src_collected_ah_2024_score_segments
2024,AH,history,226,157,132527,132371,132527,src_collected_ah_2024_score_segments
2024,AH,history,227,154,132370,132217,132370,src_collected_ah_2024_score_segments
2024,AH,history,228,147,132216,132070,132216,src_collected_ah_2024_score_segments
2024,AH,history,229,155,132069,131915,132069,src_collected_ah_2024_score_segments
2024,AH,history,230,156,131914,131759,131914,src_collected_ah_2024_score_segments
2024,AH,history,231,149,131758,131610,131758,src_collected_ah_2024_score_segments
2024,AH,history,232,172,131609,131438,131609,src_collected_ah_2024_score_segments
2024,AH,history,233,162,131437,131276,131437,src_collected_ah_2024_score_segments
2024,AH,history,234,178,131275,131098,131275,src_collected_ah_2024_score_segments
2024,AH,history,235,164,131097,130934,131097,src_collected_ah_2024_score_segments
2024,AH,history,236,188,130933,130746,130933,src_collected_ah_2024_score_segments
2024,AH,history,237,174,130745,130572,130745,src_collected_ah_2024_score_segments
2024,AH,history,238,191,130571,130381,130571,src_collected_ah_2024_score_segments
2024,AH,history,239,182,130380,130199,130380,src_collected_ah_2024_score_segments
2024,AH,history,240,175,130198,130024,130198,src_collected_ah_2024_score_segments
2024,AH,history,241,206,130023,129818,130023,src_collected_ah_2024_score_segments
2024,AH,history,242,189,129817,129629,129817,src_collected_ah_2024_score_segments
2024,AH,history,243,208,129628,129421,129628,src_collected_ah_2024_score_segments
2024,AH,history,244,199,129420,129222,129420,src_collected_ah_2024_score_segments
2024,AH,history,245,223,129221,128999,129221,src_collected_ah_2024_score_segments
2024,AH,history,246,237,128998,128762,128998,src_collected_ah_2024_score_segments
2024,AH,history,247,183,128761,128579,128761,src_collected_ah_2024_score_segments
2024,AH,history,248,217,128578,128362,128578,src_collected_ah_2024_score_segments
2024,AH,history,249,213,128361,128149,128361,src_collected_ah_2024_score_segments
2024,AH,history,250,192,128148,127957,128148,src_collected_ah_2024_score_segments
2024,AH,history,251,240,127956,127717,127956,src_collected_ah_2024_score_segments
2024,AH,history,252,205,127716,127512,127716,src_collected_ah_2024_score_segments
2024,AH,history,253,195,127511,127317,127511,src_collected_ah_2024_score_segments
2024,AH,history,254,250,127316,127067,127316,src_collected_ah_2024_score_segments
2024,AH,history,255,223,127066,126844,127066,src_collected_ah_2024_score_segments
2024,AH,history,256,262,126843,126582,126843,src_collected_ah_2024_score_segments
2024,AH,history,257,216,126581,126366,126581,src_collected_ah_2024_score_segments
2024,AH,history,258,231,126365,126135,126365,src_collected_ah_2024_score_segments
2024,AH,history,259,224,126134,125911,126134,src_collected_ah_2024_score_segments
2024,AH,history,260,238,125910,125673,125910,src_collected_ah_2024_score_segments
2024,AH,history,261,245,125672,125428,125672,src_collected_ah_2024_score_segments
2024,AH,history,262,234,125427,125194,125427,src_collected_ah_2024_score_segments
2024,AH,history,263,248,125193,124946,125193,src_collected_ah_2024_score_segments
2024,AH,history,264,245,124945,124701,124945,src_collected_ah_2024_score_segments
2024,AH,history,265,243,124700,124458,124700,src_collected_ah_2024_score_segments
2024,AH,history,266,248,124457,124210,124457,src_collected_ah_2024_score_segments
2024,AH,history,267,237,124209,123973,124209,src_collected_ah_2024_score_segments
2024,AH,history,268,230,123972,123743,123972,src_collected_ah_2024_score_segments
2024,AH,history,269,254,123742,123489,123742,src_collected_ah_2024_score_segments
2024,AH,history,270,269,123488,123220,123488,src_collected_ah_2024_score_segments
2024,AH,history,271,264,123219,122956,123219,src_collected_ah_2024_score_segments
2024,AH,history,272,261,122955,122695,122955,src_collected_ah_2024_score_segments
2024,AH,history,273,263,122694,122432,122694,src_collected_ah_2024_score_segments
2024,AH,history,274,252,122431,122180,122431,src_collected_ah_2024_score_segments
2024,AH,history,275,217,122179,121963,122179,src_collected_ah_2024_score_segments
2024,AH,history,276,261,121962,121702,121962,src_collected_ah_2024_score_segments
2024,AH,history,277,272,121701,121430,121701,src_collected_ah_2024_score_segments
2024,AH,history,278,267,121429,121163,121429,src_collected_ah_2024_score_segments
2024,AH,history,279,232,121162,120931,121162,src_collected_ah_2024_score_segments
2024,AH,history,280,255,120930,120676,120930,src_collected_ah_2024_score_segments
2024,AH,history,281,224,120675,120452,120675,src_collected_ah_2024_score_segments
2024,AH,history,282,268,120451,120184,120451,src_collected_ah_2024_score_segments
2024,AH,history,283,265,120183,119919,120183,src_collected_ah_2024_score_segments
2024,AH,history,284,252,119918,119667,119918,src_collected_ah_2024_score_segments
2024,AH,history,285,273,119666,119394,119666,src_collected_ah_2024_score_segments
2024,AH,history,286,236,119393,119158,119393,src_collected_ah_2024_score_segments
2024,AH,history,287,252,119157,118906,119157,src_collected_ah_2024_score_segments
2024,AH,history,288,249,118905,118657,118905,src_collected_ah_2024_score_segments
2024,AH,history,289,263,118656,118394,118656,src_collected_ah_2024_score_segments
2024,AH,history,290,254,118393,118140,118393,src_collected_ah_2024_score_segments
2024,AH,history,291,259,118139,117881,118139,src_collected_ah_2024_score_segments
2024,AH,history,292,269,117880,117612,117880,src_collected_ah_2024_score_segments
2024,AH,history,293,268,117611,117344,117611,src_collected_ah_2024_score_segments
2024,AH,history,294,308,117343,117036,117343,src_collected_ah_2024_score_segments
2024,AH,history,295,259,117035,116777,117035,src_collected_ah_2024_score_segments
2024,AH,history,296,271,116776,116506,116776,src_collected_ah_2024_score_segments
2024,AH,history,297,281,116505,116225,116505,src_collected_ah_2024_score_segments
2024,AH,history,298,267,116224,115958,116224,src_collected_ah_2024_score_segments
2024,AH,history,299,285,115957,115673,115957,src_collected_ah_2024_score_segments
2024,AH,history,300,243,115672,115430,115672,src_collected_ah_2024_score_segments
2024,AH,history,301,269,115429,115161,115429,src_collected_ah_2024_score_segments
2024,AH,history,302,273,115160,114888,115160,src_collected_ah_2024_score_segments
2024,AH,history,303,268,114887,114620,114887,src_collected_ah_2024_score_segments
2024,AH,history,304,273,114619,114347,114619,src_collected_ah_2024_score_segments
2024,AH,history,305,285,114346,114062,114346,src_collected_ah_2024_score_segments
2024,AH,history,306,291,114061,113771,114061,src_collected_ah_2024_score_segments
2024,AH,history,307,294,113770,113477,113770,src_collected_ah_2024_score_segments
2024,AH,history,308,272,113476,113205,113476,src_collected_ah_2024_score_segments
2024,AH,history,309,250,113204,112955,113204,src_collected_ah_2024_score_segments
2024,AH,history,310,281,112954,112674,112954,src_collected_ah_2024_score_segments
2024,AH,history,311,267,112673,112407,112673,src_collected_ah_2024_score_segments
2024,AH,history,312,289,112406,112118,112406,src_collected_ah_2024_score_segments
2024,AH,history,313,295,112117,111823,112117,src_collected_ah_2024_score_segments
2024,AH,history,314,307,111822,111516,111822,src_collected_ah_2024_score_segments
2024,AH,history,315,317,111515,111199,111515,src_collected_ah_2024_score_segments
2024,AH,history,316,323,111198,110876,111198,src_collected_ah_2024_score_segments
2024,AH,history,317,297,110875,110579,110875,src_collected_ah_2024_score_segments
2024,AH,history,318,309,110578,110270,110578,src_collected_ah_2024_score_segments
2024,AH,history,319,276,110269,109994,110269,src_collected_ah_2024_score_segments
2024,AH,history,320,349,109993,109645,109993,src_collected_ah_2024_score_segments
2024,AH,history,321,303,109644,109342,109644,src_collected_ah_2024_score_segments
2024,AH,history,322,348,109341,108994,109341,src_collected_ah_2024_score_segments
2024,AH,history,323,329,108993,108665,108993,src_collected_ah_2024_score_segments
2024,AH,history,324,331,108664,108334,108664,src_collected_ah_2024_score_segments
2024,AH,history,325,315,108333,108019,108333,src_collected_ah_2024_score_segments
2024,AH,history,326,306,108018,107713,108018,src_collected_ah_2024_score_segments
2024,AH,history,327,377,107712,107336,107712,src_collected_ah_2024_score_segments
2024,AH,history,328,328,107335,107008,107335,src_collected_ah_2024_score_segments
2024,AH,history,329,344,107007,106664,107007,src_collected_ah_2024_score_segments
2024,AH,history,330,364,106663,106300,106663,src_collected_ah_2024_score_segments
2024,AH,history,331,321,106299,105979,106299,src_collected_ah_2024_score_segments
2024,AH,history,332,375,105978,105604,105978,src_collected_ah_2024_score_segments
2024,AH,history,333,351,105603,105253,105603,src_collected_ah_2024_score_segments
2024,AH,history,334,360,105252,104893,105252,src_collected_ah_2024_score_segments
2024,AH,history,335,324,104892,104569,104892,src_collected_ah_2024_score_segments
2024,AH,history,336,394,104568,104175,104568,src_collected_ah_2024_score_segments
2024,AH,history,337,335,104174,103840,104174,src_collected_ah_2024_score_segments
2024,AH,history,338,402,103839,103438,103839,src_collected_ah_2024_score_segments
2024,AH,history,339,391,103437,103047,103437,src_collected_ah_2024_score_segments
2024,AH,history,340,373,103046,102674,103046,src_collected_ah_2024_score_segments
2024,AH,history,341,376,102673,102298,102673,src_collected_ah_2024_score_segments
2024,AH,history,342,385,102297,101913,102297,src_collected_ah_2024_score_segments
2024,AH,history,343,368,101912,101545,101912,src_collected_ah_2024_score_segments
2024,AH,history,344,394,101544,101151,101544,src_collected_ah_2024_score_segments
2024,AH,history,345,376,101150,100775,101150,src_collected_ah_2024_score_segments
